site_id,id,bearing,sv1,sv2,sv3,sv4
1,4951,56.0,(0.650603560568-5.55111512313e-17j),(-0.40367636043-0.303241358418j),(-0.390208655968+0.30368520797j),(0.236777629232+0.145787294078j)
1,4952,57.0,(0.650362359375-8.32667268469e-17j),(-0.416120087384-0.290438497251j),(-0.398890019458+0.287713331261j),(0.236481583531+0.147318042822j)
1,4953,58.0,(0.650023405143-2.77555756156e-17j),(-0.428091576244-0.277197467271j),(-0.406973273455+0.271441079702j),(0.236054040199+0.149464792857j)
1,4954,59.0,(0.649580277533-1.38777878078e-16j),(-0.439484787916-0.263691445996j),(-0.414581628902+0.254676170972j),(0.235484289667+0.152232308581j)
1,4955,60.0,(0.649032090874+5.55111512313e-17j),(-0.45038285309-0.249793059886j),(-0.421594816196+0.237579260019j),(0.234757057082+0.155624831587j)
1,4956,61.0,(0.648372173777-5.55111512313e-17j),(-0.460729786976-0.235603135813j),(-0.427998496631+0.220171727833j),(0.233907185316+0.15956777827j)
1,4957,62.0,(0.647595898797-8.32667268469e-17j),(-0.470517821649-0.221146549231j),(-0.433812109769+0.202403682169j),(0.232856755914+0.164147096293j)
1,4958,63.0,(0.646698096522+2.77555756156e-17j),(-0.479702103646-0.206531151738j),(-0.439013832433+0.184294785036j),(0.231606490086+0.169331237414j)
1,4959,64.0,(0.645670597061-5.55111512313e-17j),(-0.488385057277-0.191531799515j),(-0.443554931585+0.165946847603j),(0.230215561329+0.175004421241j)
1,4960,65.0,(0.644506892734-5.55111512313e-17j),(-0.496451629941-0.176425558006j),(-0.447451151654+0.147307341098j),(0.228562859024+0.181294513007j)
1,4961,66.0,(0.643200856538+5.55111512313e-17j),(-0.503901565274-0.161240035704j),(-0.450709049874+0.128322626969j),(0.226639232047+0.188167042322j)
1,4962,67.0,(0.641744216514+1.2490009027e-16j),(-0.510737441688-0.146006359525j),(-0.453285474398+0.109094795825j),(0.22446735845+0.195547381526j)
1,4963,68.0,(0.640128716862+1.38777878078e-17j),(-0.517006108925-0.130571087321j),(-0.455169789488+0.0896501172441j),(0.222041891826+0.203400633796j)
1,4964,69.0,(0.638348062035+1.2490009027e-16j),(-0.522653303203-0.115140718728j),(-0.456363746669+0.0699340495549j),(0.219281323646+0.211766266855j)
1,4965,70.0,(0.636393738336-2.77555756156e-17j),(-0.527664576805-0.0998351288117j),(-0.456848694204+0.0499711247725j),(0.216136361688+0.220642882723j)
1,4966,71.0,(0.63425943996+1.11022302463e-16j),(-0.532079145132-0.0844997163829j),(-0.456604260333+0.0298656732462j),(0.212627991538+0.229948847117j)
1,4967,72.0,(0.6319388863-8.32667268469e-17j),(-0.535868403953-0.0693479737996j),(-0.455625859744+0.00956236487789j),(0.208706049564+0.239675985746j)
1,4968,73.0,(0.629425582156+6.93889390391e-17j),(-0.539053278572-0.0543164624023j),(-0.453900917092-0.010916180381j),(0.204313680471+0.24981079989j)
1,4969,74.0,(0.62671543528-2.77555756156e-17j),(-0.541623192875-0.0396204781857j),(-0.451410250573-0.0316261916193j),(0.199437464699+0.260298991904j)
1,4970,75.0,(0.623802755901+0j),(-0.543608908522-0.0251014615315j),(-0.448155479344-0.0523105196358j),(0.194069154049+0.271084548158j)
1,4971,76.0,(0.620686009244+1.11022302463e-16j),(-0.54501156733-0.0108815487158j),(-0.444106644388-0.073184597456j),(0.188107105717+0.282173494835j)
1,4972,77.0,(0.617362285232+9.71445146547e-17j),(-0.545846850396+0.00291662686509j),(-0.439254135902-0.094149675466j),(0.181491264257+0.293528672664j)
1,4973,78.0,(0.613830925544+1.11022302463e-16j),(-0.546131721723+0.0163633200029j),(-0.43360034131-0.115110131031j),(0.174270530238+0.305047804734j)
1,4974,79.0,(0.610093055126-2.77555756156e-17j),(-0.545887374443+0.029336858236j),(-0.427136128666-0.136051014973j),(0.166396603163+0.316685659021j)
1,4975,80.0,(0.60615073467+6.93889390391e-17j),(-0.545127590206+0.0419088663663j),(-0.419876361117-0.156882534674j),(0.15776890181+0.328422790753j)
1,4976,81.0,(0.602007847643-4.16333634234e-17j),(-0.543896662495+0.0537721105289j),(-0.411693863086-0.177879943205j),(0.148337723793+0.340197502393j)
1,4977,82.0,(0.597669290053-4.16333634234e-17j),(-0.542206631624+0.0650977709551j),(-0.40274292313-0.198590512916j),(0.13812068794+0.351920857834j)
1,4978,83.0,(0.593141522021-1.17961196366e-16j),(-0.540080247452+0.0758668508864j),(-0.392881413666-0.219282986517j),(0.127082597242+0.363524225055j)
1,4979,84.0,(0.588434338078-9.71445146547e-17j),(-0.537554819227+0.0859693951085j),(-0.382152904479-0.239795481851j),(0.115128408258+0.374955788455j)
1,4980,85.0,(0.583557032489-7.6327832943e-17j),(-0.534658981926+0.0953929651018j),(-0.370537128193-0.260105283955j),(0.102228420923+0.386132066698j)
1,4981,86.0,(0.578520931589-8.32667268469e-17j),(-0.531437897117+0.104034507602j),(-0.358058360824-0.28012565621j),(0.0883602463612+0.396963988655j)
1,4982,87.0,(0.573339039713+4.85722573274e-17j),(-0.527902446935+0.11197993573j),(-0.344648296933-0.299890792033j),(0.0735073116005+0.407359283031j)
1,4983,88.0,(0.568025384528+3.46944695195e-18j),(-0.524078943677+0.119223336296j),(-0.330387571379-0.319249211581j),(0.0577356193638+0.417210751598j)
1,4984,89.0,(0.562597762697+2.42861286637e-17j),(-0.520034488248+0.125580512933j),(-0.315087464336-0.338335891618j),(0.0408283214642+0.426449511245j)
1,4985,90.0,(0.557071881324-2.51534904017e-17j),(-0.515753518521+0.131235210752j),(-0.299018567016-0.356832827393j),(0.0229380145491+0.434946690978j)
1,4986,91.0,(0.551467100678+4.33680868994e-17j),(-0.511281191681+0.136100487749j),(-0.281925452033-0.374912252524j),(0.00400801628212+0.442600288462j)
1,4987,92.0,(0.545802521142+9.19403442268e-17j),(-0.506640200102+0.140181283145j),(-0.263916024662-0.3924180967j),(-0.015934397222+0.449296102483j)
1,4988,93.0,(0.540099412645+2.77555756156e-17j),(-0.501851610022+0.143488074265j),(-0.244981447981-0.409296809322j),(-0.036929946894+0.45491224381j)
1,4989,94.0,(0.534378649905-8.32667268469e-17j),(-0.496960100823+0.14594448296j),(-0.225116576603-0.425489152983j),(-0.0589316969527+0.459324381385j)
1,4990,95.0,(0.52866292272+4.16333634234e-17j),(-0.491957498925+0.147651868772j),(-0.204244483196-0.440967551952j),(-0.0818777335909+0.462406860884j)
1,4991,96.0,(0.52297579434-7.6327832943e-17j),(-0.486857770314+0.148625848046j),(-0.182599615108-0.455555697648j),(-0.10569255134+0.464038423847j)
1,4992,97.0,(0.517340335501-5.55111512313e-17j),(-0.481726298325+0.148715813064j),(-0.159881484188-0.469316411636j),(-0.130449029862+0.464053256751j)
1,4993,98.0,(0.511781333609-6.93889390391e-17j),(-0.476468840863+0.148277717399j),(-0.13634439185-0.482078431237j),(-0.155721629429+0.462420150788j)
1,4994,99.0,(0.506322318681-5.55111512313e-17j),(-0.471173892081+0.147081178359j),(-0.111936387321-0.493794021417j),(-0.181794063571+0.458899365936j)
1,4995,100.0,(0.500988430058+8.32667268469e-17j),(-0.465821132679+0.145231863159j),(-0.086690554651-0.504385647263j),(-0.208369389283+0.453421476554j)
1,4996,101.0,(0.495802363061+6.93889390391e-17j),(-0.460466810037+0.142592746477j),(-0.0606477446765-0.513773173494j),(-0.23537589547+0.445841684216j)
1,4997,102.0,(0.490788766271+0j),(-0.455015046051+0.139513017609j),(-0.0337700185338-0.521884342851j),(-0.262487639454+0.436142603234j)
1,4998,103.0,(0.48597138886+2.77555756156e-17j),(-0.449495204735+0.135934282544j),(-0.00638775883493-0.528624330121j),(-0.289604901284+0.424207798434j)
1,4999,104.0,(0.481371470247+2.77555756156e-17j),(-0.44395909273+0.131727583379j),(0.0217965027204-0.533933941554j),(-0.316675275982+0.409860834307j)
1,5000,105.0,(0.477011308017-5.55111512313e-17j),(-0.438339247345+0.127152171761j),(0.0504305694012-0.537739837849j),(-0.343269920773+0.393204307492j)
1,5001,106.0,(0.472909748991+0j),(-0.432664793192+0.122155922709j),(0.079522230208-0.539978339369j),(-0.369308742293+0.374093754785j)
1,5002,107.0,(0.469085448076-8.32667268469e-17j),(-0.426938728122+0.116766441971j),(0.108979768244-0.540591688101j),(-0.394489487584+0.352576011546j)
1,5003,108.0,(0.465555335192+0j),(-0.421147227572+0.111084603854j),(0.138704629347-0.53952767006j),(-0.418575090332+0.328662845727j)
1,5004,109.0,(0.462332440717-2.77555756156e-17j),(-0.415261848827+0.105279316026j),(0.168405267587-0.536801554059j),(-0.441216396995+0.302546567024j)
1,5005,110.0,(0.459430088715+5.55111512313e-17j),(-0.409348987333+0.0991545236592j),(0.198347429716-0.532269794928j),(-0.462340767809+0.27406925684j)
1,5006,111.0,(0.456855486697-8.32667268469e-17j),(-0.403367722484+0.0929483232151j),(0.227954474138-0.526074531012j),(-0.481559912145+0.243558104979j)
1,5007,112.0,(0.454616512044+2.77555756156e-17j),(-0.397334602177+0.086678459485j),(0.257390324887-0.518108761692j),(-0.498701904349+0.211058825597j)
1,5008,113.0,(0.452716823313+0j),(-0.391254394053+0.0804277446596j),(0.286361452782-0.508464284417j),(-0.513486131348+0.176895555791j)
1,5009,114.0,(0.451157085191+2.77555756156e-17j),(-0.385161121724+0.0741438061882j),(0.31484508056-0.497119246737j),(-0.525789938847+0.141070410705j)
1,5010,115.0,(0.449934254508-2.77555756156e-17j),(-0.379063033094+0.0679048279983j),(0.342647536952-0.484158579977j),(-0.535382892908+0.10395965916j)
1,5011,116.0,(0.449043487817+8.32667268469e-17j),(-0.372982704713+0.0617212815858j),(0.369666738474-0.469632923397j),(-0.542123644521+0.0657852963207j)
1,5012,117.0,(0.448478662923+5.55111512313e-17j),(-0.366913593597+0.0557927931586j),(0.395647765873-0.453735929791j),(-0.545877564476+0.0270685046917j)
1,5013,118.0,(0.448227942358+5.55111512313e-17j),(-0.360923816157+0.0498653666933j),(0.420821605361-0.436265847394j),(-0.546597361438-0.0123193812098j)
1,5014,119.0,(0.448280214918-1.11022302463e-16j),(-0.354991685927+0.0442553849374j),(0.444648984821-0.417732948438j),(-0.54422090639-0.0517424571785j)
1,5015,120.0,(0.448619658786-5.55111512313e-17j),(-0.349178785169+0.0387111982578j),(0.467370353309-0.397936374314j),(-0.538739421387-0.0910354412152j)
1,5016,121.0,(0.449230850785+8.32667268469e-17j),(-0.343490413705+0.0333541057473j),(0.4888511273-0.377042128368j),(-0.530163654772-0.129937638727j)
1,5017,122.0,(0.450096319574-1.11022302463e-16j),(-0.337952897445+0.0281780680177j),(0.509042290362-0.355143729629j),(-0.518554315514-0.168099489849j)
1,5018,123.0,(0.451198098545+2.77555756156e-17j),(-0.332588689059+0.0231178008027j),(0.527844262596-0.332430914197j),(-0.503987137746-0.205274678863j)
1,5019,124.0,(0.452516773522+2.77555756156e-17j),(-0.327412114063+0.0182256708202j),(0.54518353609-0.309107018352j),(-0.48664009013-0.241053703621j)
1,5020,125.0,(0.454032163542-5.55111512313e-17j),(-0.322444553252+0.0133800540961j),(0.561209219795-0.284992587781j),(-0.466570073542-0.275392595582j)
1,5021,126.0,(0.455726192894+0j),(-0.317690640246+0.0086862171309j),(0.575758901084-0.260477338438j),(-0.44396021292-0.307999053845j)
1,5022,127.0,(0.457579948198+5.55111512313e-17j),(-0.313162806595+0.00402388389215j),(0.588891234647-0.235567720485j),(-0.419033374203-0.33861401338j)
1,5023,128.0,(0.459573544394-2.77555756156e-17j),(-0.308865394902-0.000613491787835j),(0.600620526598-0.210361529806j),(-0.391916499588-0.367149037735j)
1,5024,129.0,(0.461691066148+0j),(-0.304797131955-0.00528762986417j),(0.610998947369-0.184847327863j),(-0.362864619213-0.393386741746j)
1,5025,130.0,(0.463914518833-4.16333634234e-17j),(-0.300953967439-0.0100562934168j),(0.620011517445-0.159218379551j),(-0.332013691199-0.417266143326j)
1,5026,131.0,(0.466228909202+4.16333634234e-17j),(-0.297324067373-0.0149255617074j),(0.627691903296-0.133560899839j),(-0.299640724111-0.438618316784j)
1,5027,132.0,(0.468620682675-1.38777878078e-17j),(-0.293898160198-0.0199009736225j),(0.634095309147-0.107844706727j),(-0.266043833813-0.457313694404j)
1,5028,133.0,(0.47107535051-3.46944695195e-17j),(-0.290657323836-0.0250399894581j),(0.639250813034-0.0821433674561j),(-0.231284903204-0.473389366102j)
1,5029,134.0,(0.473581390642-4.16333634234e-17j),(-0.28757908888-0.0303976935045j),(0.64318175467-0.0566370052992j),(-0.195659638419-0.48674603264j)
1,5030,135.0,(0.476127832477+4.33680868994e-17j),(-0.284627979655-0.0360769651081j),(0.645941209482-0.0312790974603j),(-0.159299204354-0.497386156194j)
1,5031,136.0,(0.478706796629+1.99493199737e-17j),(-0.281787331809-0.0419813962165j),(0.647567952207-0.00601626242678j),(-0.122591829899-0.505236637595j)
1,5032,137.0,(0.481308947408+3.46944695195e-17j),(-0.279015953528-0.048213534211j),(0.648094256832+0.0189818331533j),(-0.0855763667961-0.51035033032j)
1,5033,138.0,(0.483927777499+1.38777878078e-17j),(-0.276268879516-0.0548221694872j),(0.647561515894+0.0436662125479j),(-0.0485463533447-0.512722672311j)
1,5034,139.0,(0.486557169389-6.93889390391e-18j),(-0.273520039387-0.061760136895j),(0.646000876153+0.068098494612j),(-0.0116179273243-0.51239153122j)
1,5035,140.0,(0.489190663296-1.38777878078e-17j),(-0.270708836752-0.0691227885886j),(0.643446038176+0.0922367778549j),(0.0249236393569-0.509391446447j)
1,5036,141.0,(0.491825384266-1.38777878078e-17j),(-0.267816465734-0.0768146195213j),(0.639967460316+0.115813851626j),(0.0608863477143-0.503788944373j)
1,5037,142.0,(0.494456773371+2.77555756156e-17j),(-0.264758579802-0.0849733795983j),(0.635553749609+0.139127367481j),(0.0961740732373-0.495641476333j)
1,5038,143.0,(0.497081579221+2.77555756156e-17j),(-0.261500959134-0.0935478006104j),(0.630224206487+0.162138593062j),(0.130607012539-0.485021953571j)
1,5039,144.0,(0.499696633097+0j),(-0.257992748872-0.102531459852j),(0.62406668292+0.184592432899j),(0.164013587121-0.472012995973j)
1,5040,145.0,(0.502299200846-5.55111512313e-17j),(-0.254162829008-0.111960702827j),(0.617054896389+0.206675418578j),(0.196229145845-0.456710213069j)
1,5041,146.0,(0.504886051921+2.77555756156e-17j),(-0.249974680338-0.121779472856j),(0.609292209831+0.228140299076j),(0.227097679738-0.43921992736j)
1,5042,147.0,(0.507454872684+5.55111512313e-17j),(-0.245374203953-0.131975926308j),(0.600736098614+0.249173309792j),(0.256473923355-0.419658593677j)
1,5043,148.0,(0.510000817168+2.77555756156e-17j),(-0.240278119896-0.142575100552j),(0.591412939582+0.269742770298j),(0.284221540792-0.398152760641j)
1,5044,149.0,(0.512523226304-5.55111512313e-17j),(-0.234676817653-0.153474159753j),(0.581444520573+0.289614927887j),(0.310281965898-0.374783912038j)
1,5045,150.0,(0.515015812499+0j),(-0.228458529694-0.16473209847j),(0.570770800236+0.308971436515j),(0.334527343039-0.349682070735j)
1,5046,151.0,(0.517475385127+5.55111512313e-17j),(-0.22164587041-0.176203164939j),(0.559472006032+0.327685138806j),(0.356788295515-0.323048626431j)
1,5047,152.0,(0.519896928945+0j),(-0.214119499105-0.187934504813j),(0.547583320924+0.345735382604j),(0.37702597843-0.294977302054j)
1,5048,153.0,(0.522273132452-2.77555756156e-17j),(-0.205881555112-0.199818466311j),(0.535203202393+0.363009586917j),(0.395104583725-0.265687938716j)
1,5049,154.0,(0.524599270298+0j),(-0.196874159489-0.21181670722j),(0.522174981992+0.379768097779j),(0.411044607714-0.235205578232j)
1,5050,155.0,(0.526868293209+5.55111512313e-17j),(-0.187039425243-0.223885985216j),(0.508724477622+0.395712699633j),(0.424693002717-0.203832871003j)
1,5051,156.0,(0.52907006776+0j),(-0.176357038386-0.235945697843j),(0.494894915912+0.410836176664j),(0.43604637484-0.171665090276j)
1,5052,157.0,(0.531197318672+0j),(-0.164857249207-0.247883966435j),(0.480729522704+0.425129116186j),(0.445042912831-0.138946757841j)
1,5053,158.0,(0.533239276039-5.55111512313e-17j),(-0.152451232789-0.259678726845j),(0.466115599044+0.438749384591j),(0.451714931544-0.105689646626j)
1,5054,159.0,(0.535185818626+0j),(-0.139135623857-0.271238877839j),(0.451241021203+0.451519422713j),(0.456020894071-0.0721358768681j)
1,5055,160.0,(0.537026031547+0j),(-0.124918582716-0.282477532261j),(0.436226722154+0.463360806578j),(0.457955806919-0.0385268947082j)
1,5056,161.0,(0.538747082362+5.55111512313e-17j),(-0.109763498106-0.293324239639j),(0.42095497411+0.474428020832j),(0.457553261996-0.00494180428357j)
1,5057,162.0,(0.540337013192+5.55111512313e-17j),(-0.0937463800874-0.303668255648j),(0.40563016263+0.484572932779j),(0.454841253542+0.0283865631127j)
1,5058,163.0,(0.541782904148+0j),(-0.0767951142608-0.313451792458j),(0.390211274668+0.493874199159j),(0.449862389887+0.0613924726336j)
1,5059,164.0,(0.54307040552+0j),(-0.0590614561263-0.322556370132j),(0.374911862018+0.502208455262j),(0.442675556079+0.0938604409128j)
1,5060,165.0,(0.544188137316-2.77555756156e-17j),(-0.0404923617223-0.330923008336j),(0.359600403197+0.509722893629j),(0.433367887953+0.125586614821j)
1,5061,166.0,(0.545120185487+2.77555756156e-17j),(-0.0210940819005-0.338468911596j),(0.344404874753+0.51636847727j),(0.421973325135+0.156605267372j)
1,5062,167.0,(0.545854642555-2.77555756156e-17j),(-0.000940959962619-0.345104730874j),(0.329454904607+0.522106940249j),(0.408616158307+0.186657955811j)
1,5063,168.0,(0.546376807445+2.77555756156e-17j),(0.0198793510819-0.350755174279j),(0.31469693775+0.52702394872j),(0.393387816631+0.215651626416j)
1,5064,169.0,(0.546675110854+0j),(0.0412654599995-0.355351653978j),(0.300260050231+0.531090800286j),(0.376422486697+0.243436362517j)
1,5065,170.0,(0.546736172833+0j),(0.0632930056363-0.358812696685j),(0.286085453938+0.534391079815j),(0.357823902788+0.269945073866j)
1,5066,171.0,(0.546548277231+0j),(0.0857178474188-0.361096762058j),(0.272484703942+0.536810520334j),(0.337642415661+0.295179115528j)
1,5067,172.0,(0.546100495477-2.77555756156e-17j),(0.108536020262-0.362140231017j),(0.259300220045+0.5384904606j),(0.316182330928+0.318855433637j)
1,5068,173.0,(0.545382849704+2.77555756156e-17j),(0.131672041236-0.361887167886j),(0.246558439865+0.539468072156j),(0.293335023951+0.341167696454j)
1,5069,174.0,(0.544385819589+0j),(0.155044045251-0.360288409078j),(0.234376849357+0.539742959856j),(0.269362883001+0.361920368009j)
1,5070,175.0,(0.543102241521+0j),(0.17856289608-0.357300874783j),(0.22277480502+0.539360914801j),(0.244369062094+0.381098784572j)
1,5071,176.0,(0.541525084612+0j),(0.20207058071-0.352924102093j),(0.211862539122+0.538331433973j),(0.21858759189+0.398617156799j)
1,5072,177.0,(0.539648496233-1.38777878078e-17j),(0.225530733279-0.347103440889j),(0.201558747199+0.536741768345j),(0.191982244296+0.414559710537j)
1,5073,178.0,(0.537469015966+0j),(0.248777942277-0.339864308848j),(0.191873708445+0.534637557113j),(0.164785812313+0.428860866106j)
1,5074,179.0,(0.534982555038+0j),(0.271766860912-0.33116296711j),(0.182999971386+0.532003057382j),(0.137014940347+0.441563349771j)
1,5075,180.0,(0.532188286613+0j),(0.294387341697-0.320999796811j),(0.174753504847+0.528952071086j),(0.108988912279+0.452618147146j)
1,5076,181.0,(0.529085815092+0j),(0.316529612042-0.309386625829j),(0.16722693048+0.525500824788j),(0.0805595380185+0.462116130892j)
1,5077,182.0,(0.525675835951+0j),(0.338082311767-0.296346491783j),(0.160418456504+0.521695611346j),(0.0519674535332+0.470045757841j)
1,5078,183.0,(0.521961555996+0j),(0.358985809306-0.281847759017j),(0.154321315051+0.517583140433j),(0.0232924111983+0.476442285651j)
1,5079,184.0,(0.517947037753+0j),(0.379079965928-0.265989119463j),(0.149018208253+0.513180392341j),(-0.00530265114081+0.481342263113j)
1,5080,185.0,(0.513637279703+0j),(0.398303395102-0.24875384158j),(0.144409180776+0.508557247875j),(-0.0339091292954+0.484786924061j)
1,5081,186.0,(0.509038437863-3.46944695195e-18j),(0.416548462039-0.230195466915j),(0.140483297659+0.503754031789j),(-0.0622016434272+0.486831150043j)
1,5082,187.0,(0.504159319614+0j),(0.433710022748-0.210375831932j),(0.137402829954+0.498759947327j),(-0.0902772728581+0.487514099511j)
1,5083,188.0,(0.499007853435+6.93889390391e-18j),(0.449690839063-0.189366763161j),(0.134806530422+0.493707740253j),(-0.118153696374+0.4868563557j)
1,5084,189.0,(0.49359670745+0j),(0.464455966532-0.16708789531j),(0.132942166017+0.488557745706j),(-0.145591842709+0.484938455611j)
1,5085,190.0,(0.487936083649+1.38777878078e-17j),(0.477870281607-0.143697013704j),(0.131710388631+0.483365059328j),(-0.172613041997+0.481793390535j)
1,5086,191.0,(0.482039805922+0j),(0.489823579939-0.119371186176j),(0.131265474975+0.478110194721j),(-0.198988341408+0.47754022105j)
1,5087,192.0,(0.475922865825+0j),(0.500276235519-0.0940415833385j),(0.131259413919+0.472910751998j),(-0.225073802396+0.472065106675j)
1,5088,193.0,(0.469599902311+0j),(0.5091416034-0.0678091644804j),(0.131768375808+0.467766272755j),(-0.250479351428+0.465558353342j)
1,5089,194.0,(0.463089443025-2.77555756156e-17j),(0.516338894862-0.0407833246452j),(0.132944721869+0.462649103852j),(-0.275314544743+0.457998300136j)
1,5090,195.0,(0.456408775711+0j),(0.521797604104-0.0130815247277j),(0.13453841228+0.45764528141j),(-0.299523663677+0.449436258481j)
1,5091,196.0,(0.449578572356+0j),(0.525454194981+0.0152634688j),(0.136625326486+0.452744023542j),(-0.323054365473+0.439927572486j)
1,5092,197.0,(0.442618435609-2.77555756156e-17j),(0.527250421139+0.0440317287903j),(0.139199820647+0.447955988383j),(-0.345859932671+0.429530988525j)
1,5093,198.0,(0.43555111813+0j),(0.527132608399+0.0731818664057j),(0.142181276807+0.443312818054j),(-0.367968868889+0.418243938977j)
1,5094,199.0,(0.428399506856+2.77555756156e-17j),(0.525057271274+0.102572881787j),(0.145416465848+0.438868245831j),(-0.38933545123+0.406120855173j)
1,5095,200.0,(0.421186672382+0j),(0.520991996775+0.132061661429j),(0.14913818808+0.434550120554j),(-0.409985923039+0.393146766968j)
1,5096,201.0,(0.413938292901+0j),(0.514915440475+0.161501048439j),(0.153119892742+0.430431451188j),(-0.429744641725+0.37952232789j)
1,5097,202.0,(0.406679162764+0j),(0.506786997302+0.190830701487j),(0.15736715463+0.426511138971j),(-0.448775650523+0.365084762466j)
1,5098,203.0,(0.399435380227+0j),(0.496633856237+0.219806409334j),(0.161814029886+0.422810527119j),(-0.466974200865+0.34996272072j)
1,5099,204.0,(0.39223257601-2.77555756156e-17j),(0.484429383549+0.248362825164j),(0.166538040759+0.419294403132j),(-0.484310196694+0.334213410274j)
1,5100,205.0,(0.385097193867+0j),(0.470237232003+0.27625965755j),(0.171473572155+0.415977941041j),(-0.500756960656+0.317898303706j)
1,5101,206.0,(0.378055041781+0j),(0.454098844043+0.303347970159j),(0.17662562378+0.412847965934j),(-0.516294022109+0.301079828297j)
1,5102,207.0,(0.371131271836+0j),(0.436068683313+0.329483114557j),(0.181785719516+0.409984223205j),(-0.530954011515+0.283727485944j)
1,5103,208.0,(0.364352241471-2.77555756156e-17j),(0.416213163031+0.354523688353j),(0.187244900133+0.407243951072j),(-0.544717335829+0.265897982671j)
1,5104,209.0,(0.357739620637+0j),(0.394543280857+0.37840358925j),(0.192652873158+0.404771567122j),(-0.557525856045+0.247746757302j)
1,5105,210.0,(0.351318062278+0j),(0.371344142192+0.400788153235j),(0.19829521804+0.402415959863j),(-0.569379310585+0.22933731888j)
1,5106,211.0,(0.345106013679-2.77555756156e-17j),(0.346589384408+0.421702607788j),(0.204032235251+0.400223942657j),(-0.580319106222+0.210632205943j)
1,5107,212.0,(0.339125587959+0j),(0.320461173797+0.440976929912j),(0.209865229121+0.398174939569j),(-0.59034487459+0.191687378604j)
1,5108,213.0,(0.333391164855+0j),(0.29316241258+0.458471949683j),(0.215862735325+0.396210807057j),(-0.599400496076+0.172768410229j)
1,5109,214.0,(0.327918995351+0j),(0.264910687651+0.474075724879j),(0.221952026545+0.394345949936j),(-0.607515738381+0.153937859011j)
1,5110,215.0,(0.322722041034+0j),(0.235853190586+0.487751973566j),(0.228266229944+0.392478959688j),(-0.614745209704+0.135147662276j)
1,5111,216.0,(0.317809366237-2.77555756156e-17j),(0.20604780015+0.499508149962j),(0.234663984044+0.390665045125j),(-0.621096443825+0.116558841299j)
1,5112,217.0,(0.313188657323+0j),(0.175898831698+0.509222956828j),(0.24127598146+0.388799832514j),(-0.626590478085+0.0983331579466j)
1,5113,218.0,(0.308866004183-2.77555756156e-17j),(0.145465241835+0.516949535233j),(0.248093176587+0.386856069409j),(-0.631279318986+0.0805196349601j)
1,5114,219.0,(0.304842993486+0j),(0.115071039254+0.522668648747j),(0.255176145042+0.384764571605j),(-0.635215130405+0.0631663391979j)
1,5115,220.0,(0.301121934695-2.77555756156e-17j),(0.0848522620266+0.526444887086j),(0.26257926214+0.382451058148j),(-0.638435061116+0.0465343624484j)
1,5116,221.0,(0.29769846058+0j),(0.0550286393935+0.528339322983j),(0.270291912026+0.379883769157j),(-0.641011169084+0.0306646463911j)
1,5117,222.0,(0.294571175302+2.77555756156e-17j),(0.0258096474452+0.528440156212j),(0.278300965793+0.377033044532j),(-0.643014621052+0.0154770463785j)
1,5118,223.0,(0.29173392153+0j),(-0.00279349120194+0.526860887517j),(0.28665732498+0.373817554287j),(-0.644505932537+0.00111252268923j)
1,5119,224.0,(0.289181175272-4.16333634234e-17j),(-0.0305063256924+0.523711522204j),(0.295408490989+0.370152883298j),(-0.645555667032-0.0121819814257j)
1,5120,225.0,(0.286905270454+1.38777878078e-17j),(-0.0571649423805+0.519135236951j),(0.304660963928+0.36589535378j),(-0.646242347732-0.0242745966505j)
1,5121,226.0,(0.28489741662-2.77555756156e-17j),(-0.0827091489831+0.513275767401j),(0.314263171246+0.361107818161j),(-0.64662286819-0.0354868211052j)
1,5122,227.0,(0.283150926547-1.38777878078e-17j),(-0.107092476356+0.506272629835j),(0.324313886045+0.355638589264j),(-0.646776054512-0.0454665925456j)
1,5123,228.0,(0.281655754524+1.38777878078e-17j),(-0.13011377485+0.498308832672j),(0.334839606976+0.349383072622j),(-0.64677365669-0.0540970608886j)
1,5124,229.0,(0.280406002888+2.77555756156e-17j),(-0.151930799145+0.489486557295j),(0.345739220969+0.342348170972j),(-0.646653437785-0.0615943857833j)
1,5125,230.0,(0.279394406168+1.38777878078e-17j),(-0.172285808503+0.480019201388j),(0.357085513982+0.33436124291j),(-0.646484860937-0.0677329448093j)
1,5126,231.0,(0.278614689294+1.38777878078e-17j),(-0.191358230495+0.469991995072j),(0.36870985226+0.325492324724j),(-0.646307796283-0.0725081440615j)
1,5127,232.0,(0.278060390597-2.77555756156e-17j),(-0.209002425241+0.459595378206j),(0.380723277582+0.315495303672j),(-0.646158871879-0.0759190708321j)
1,5128,233.0,(0.277729981505+1.38777878078e-17j),(-0.225330476327+0.448921667564j),(0.39299662644+0.304374355042j),(-0.646045845756-0.0780784156066j)
1,5129,234.0,(0.27762016989+2.77555756156e-17j),(-0.240377383763+0.438081543212j),(0.405450864978+0.292072458847j),(-0.646011109717-0.0787606318907j)
1,5130,235.0,(0.277729981505+1.38777878078e-17j),(-0.254108000912+0.427222682301j),(0.418047238682+0.278461834728j),(-0.646045845756-0.0780784156066j)
1,5131,236.0,(0.278060390597-2.77555756156e-17j),(-0.266644419611+0.416399152524j),(0.430634883785+0.263559333533j),(-0.646158871879-0.0759190708321j)
